filename,event_labels
13_008986.wav,8-1;5;5-X;8
13_009043.wav,5-1;6;5;6-X
13_009171.wav,7-X;6-X;7;3;7-1;3-1;6
13_009175.wav,7-2;7;1;1-X;7-1
13_009273.wav,1-3;2;2-1;1-X;1
13_009277.wav,5;5-3
13_009281.wav,1-3;1
13_009369.wav,5;5-X;5-1
13_009432.wav,5;1-3;5-1;1-2;1
13_009439.wav,7-1;7
13_009473.wav,7;3;1-2;1;7-1;3-1
13_009476.wav,5;7-1;7;5-3
13_009504.wav,7-X;6-X;7;7-1;6
13_009534.wav,5;3;3-1;5-1
13_009535.wav,1-3;1;3-1;3
13_009622.wav,5;2;5-3;2-X;1-2;1
13_009625.wav,7-1;7
13_009645.wav,1-3;5;5-3;1-2;8-1;1;8
13_009724.wav,1-3;1
13_009757.wav,5;5-3;7;5-1;7-1
13_009801.wav,7-2;7;1-2;1;7-1
13_009823.wav,3;1-2;1-X;1;3-1
13_009853.wav,4;7;4-2;4-1;7-1
13_009903.wav,1-3;2;2-X;4-X;4;1
13_009905.wav,5;7-1;7;5-1
13_009976.wav,1-3;1
13_009989.wav,7-1;7-2;7
13_010064.wav,1-2;1;7;7-X
13_010110.wav,1-3;5;5-X;5-1;1-2;1
13_010242.wav,5-4;5
13_010279.wav,2-X;7-1;2;7
13_010347.wav,2;2-1;1-X;1;2-2
13_010371.wav,6-2;1-3;5;6-3;7-X;5-X;4;2-1;2-4;8-1;8;7-1;6-1;2-2;7;4-3;5-1;2-3;1;3-1;7-4;2;5-3;2-X;4-X;4-2;5-4;5-2;6;7-2;6-X;3;1-2;4-1;7-3
13_010546.wav,5;5-3
13_010576.wav,6-2;5;1-3;6-3;7-X;5-X;4;2-1;2-4;1-X;8-1;7-1;8;2-2;6-1;7;5-1;4-3;2-3;1;3-1;7-4;2;5-3;2-X;4-X;4-2;5-4;5-2;6;7-2;6-X;3;1-2;1-1;4-1;7-3
13_010604.wav,6-2;1-3;5;6-3;7-X;5-X;4;1-X;8-1;7-1;8;6-1;2-2;7;4-3;5-1;1;7-4;2;5-3;4-X;4-2;5-4;5-2;6;7-2;6-X;1-2;1-1;4-1;7-3
13_010613.wav,7-1;7-3;7
13_010670.wav,6-2;1-3;5;6-3;7-X;5-X;4;1-X;8-1;7-1;8;6-1;2-2;7;4-3;5-1;1;7-4;2;5-3;4-X;4-2;5-4;5-2;6;7-2;6-X;1-2;1-1;4-1;7-3
13_010786.wav,1-X;1-3;1
13_010816.wav,7-1;7
13_010834.wav,7-1;7
13_010972.wav,7-1;7-2;7
13_011005.wav,5;5-1
13_011108.wav,1-3;2;2-X;1-X;1
13_011130.wav,7-1;7
13_011133.wav,7-1;7-2;7
13_011172.wav,7-X;7;1;1-X;7-1
13_011187.wav,4;2;4-2;2-2
13_011226.wav,7-1;7
13_011230.wav,2;2-1;1-1;1;2-2
13_011242.wav,4;4-2
13_011313.wav,4;2;2-1;4-2
13_011328.wav,5;5-3
13_011348.wav,5;7-1;7;5-1
13_011373.wav,2;2-1;2-2
13_011420.wav,1-1;1
13_011449.wav,7-2;7
13_011469.wav,5;5-X;3;1-X;1;3-1
13_011476.wav,1-3;1;2;2-2
13_011523.wav,7-1;7;3-1;3
13_011592.wav,4;4-2;1-1;1-X;1
13_011630.wav,2-3;2;2-2
13_011758.wav,1-X;1-3;1
13_011808.wav,1-X;1;2;2-1
13_011855.wav,1-3;1;1-1
13_011942.wav,7-1;7
13_012066.wav,1-X;7-1;1;7
13_012081.wav,7-1;7;7-X
13_012107.wav,1-3;1;7;7-X
13_012118.wav,1-3;1;2-X;2
13_012126.wav,1-1;1
13_012150.wav,4;4-2
13_012163.wav,7;7-X
13_012173.wav,2;2-2
13_012194.wav,6;6-X
13_012224.wav,7-4;7;3;1-2;1;7-1;3-1
13_012225.wav,2;2-1;2-2
13_012266.wav,1-3;2;2-X;3;1;3-1
13_012287.wav,4;4-2
13_012296.wav,2-X;2
13_012316.wav,1-3;1
13_012329.wav,2;2-1
13_012484.wav,7;7-X
13_012544.wav,2-X;2
13_012556.wav,3-1;3
13_012577.wav,5;5-1;1-2;1-1;1
13_012592.wav,1-3;1;3-1;3
13_012626.wav,5;5-3;7;5-1;1-2;3;1;7-1;3-1
13_012676.wav,7-1;7
13_012695.wav,7-1;7-X;7
13_012700.wav,1-2;5;1;5-1
13_012756.wav,1-2;7-1;1;7
13_012771.wav,4;2;4-2;2-2
13_012808.wav,1-1;1;4;4-3
13_012824.wav,2;2-2
13_012971.wav,1-3;5;5-3;7;5-1;1-X;1;7-1
13_012985.wav,7-1;7-X;7
13_013015.wav,1-3;2;4;2-1;4-3;1;2-2
13_013046.wav,7-1;7
13_013105.wav,1-3;2;2-1;1-1;1
13_013152.wav,1-X;1-3;1
13_013160.wav,5;6-X;5-3;7;5-1;1;1-X;7-1;6
13_013203.wav,1-2;1-1;1
13_013444.wav,1-1;1
13_013477.wav,1-X;1;7-4;7
13_013623.wav,5;5-1
13_013656.wav,1-1;1;2;2-2
13_016350.wav,5;3;1-2;5-4;1;3-1
13_016364.wav,5;7-2;7;5-1;7-1
13_016403.wav,1-2;1-3;1
13_016485.wav,7-1;7
13_016562.wav,5;2;5-3;2-X;1-2;1
13_016593.wav,6-1;6;6-X
13_016620.wav,5;5-X
13_016733.wav,6-2;6
13_016766.wav,7-1;7
13_016770.wav,1-3;1
13_016787.wav,5;5-1;1-2;1-1;1
13_016793.wav,2-4;2;2-2
13_016833.wav,5;6-X;5-X;7;7-1;6
13_016851.wav,2;4;1-1;4-1;1;2-2
13_016944.wav,6-X;7;1-2;6-1;1;7-1;6
13_017015.wav,1-3;1
13_017040.wav,5;5-3
13_017122.wav,1-2;5;1;5-1
13_017184.wav,3;2;3-1;2-2
13_017228.wav,1-2;5;1;5-1
13_017399.wav,5;5-3;7;5-1;1-2;1;7-1
13_017440.wav,1-2;1-3;1
13_017485.wav,1-X;1
13_017556.wav,1-2;5;5-X;1
13_017601.wav,1-3;1;2;2-2
13_017625.wav,2;2-1
13_017663.wav,5;7-1;7;5-3
13_017710.wav,2;2-4;1-2;1-1;1
13_017798.wav,5;1-3;1;5-1
13_017812.wav,1-2;1;7;7-X
13_017950.wav,2;7-X;7;1-2;1;2-2
13_017954.wav,1-2;7-1;1;7
13_018046.wav,5;6;5-X;6-X
13_018116.wav,6;6-X
13_018126.wav,5;2;2-X;4-X;4;4-2;2-4;5-1;1-X;1
13_018198.wav,2-X;2;3-1;3
13_018221.wav,1-3;2;2-4;1-1;1
13_018232.wav,1-2;1;6;6-X
13_018239.wav,1-2;1;2;2-2
13_018288.wav,2-X;1-3;1;2
13_018313.wav,6;6-1
13_018378.wav,6;6-X
13_018567.wav,1-X;1;1-2
13_018710.wav,1-3;5;5-1;1-2;1
13_018719.wav,5;1-3;7;5-1;1-2;1-1;1;7-1
13_018724.wav,1-3;1
13_018760.wav,5;5-X;7;5-1;7-1
13_018775.wav,1-2;1-3;1;1-1
13_018828.wav,1-2;5;1;5-3
13_018898.wav,2;2-1;2-2
13_018902.wav,6;6-1
13_018983.wav,2;2-1;2-2
13_018984.wav,2;2-2
13_019051.wav,5;5-1
13_019077.wav,8-1;8
13_019354.wav,1-2;5;1;5-1
13_019417.wav,1-2;1-1;1
13_019448.wav,5;3;1-2;5-1;1;3-1
13_019489.wav,5;7-2;5-X;7;5-1
13_019491.wav,2;2-2
13_019531.wav,1-3;1
13_019573.wav,7-2;7;6-1;7-1;6
13_019743.wav,1-3;4;7;4-2;3;1;7-1;3-1
13_019807.wav,2;7;2-4;7-1;2-2
13_019851.wav,1-2;1;1-X
13_019886.wav,1-1;6;1;6-1
13_019900.wav,7-1;3-1;7;3
13_019921.wav,6-2;7-1;7;6
13_020004.wav,5;7;5-1;1-2;1;7-1
13_020020.wav,1-3;2;2-X;3;1;3-1
13_020031.wav,1-2;1-3;1
13_020132.wav,1-2;1
13_020150.wav,7;7-2;7-X
13_020156.wav,7-1;7-2;7
13_020159.wav,2;2-1;7;1-2;1;7-1;2-2
13_020231.wav,1-2;1
13_020241.wav,4-X;4;4-3
13_020282.wav,7;7-X
13_020364.wav,1-2;5;1;5-1
13_020419.wav,5;5-1
13_020455.wav,5-4;5;2;2-4
13_020489.wav,2;4;2-1;4-2;4-3
13_020490.wav,7-1;7;3-1;3
13_020607.wav,2;3;2-3;3-1;2-2
13_020621.wav,5;1-3;5-1;1-X;5-4;1
13_020650.wav,4-X;4
13_020672.wav,2;7-X;2-X;7;7-1
13_020795.wav,1-2;4-1;1;4
13_020861.wav,2-X;2;3-1;3
14_000042.wav,1-X;2-X;1;2
14_000274.wav,1-2;5;1;5-3
14_000330.wav,6;6-1
14_000930.wav,1-2;1;3-1;3
14_001050.wav,1-X;1;3-1;3
14_003194.wav,2-X;2;2-1
14_003368.wav,5;7-2;7;5-1;7-1
14_003429.wav,7-1;7-4;7-2;7
14_003501.wav,7-X;7-2;7
14_004258.wav,4;4-3
14_004921.wav,7-1;7-2;7
14_004928.wav,5;5-1
14_005069.wav,1-3;2;1-2;2-3;1;2-2
14_005082.wav,7-2;7;3;7-1;3-1
14_005182.wav,1-1;1
14_005595.wav,1-2;5;1;5-3
14_005675.wav,7;7-2;7-X
14_005856.wav,7-2;7;3;6-1;3-1;6
14_006447.wav,7-2;7
14_006712.wav,7-1;7
14_007142.wav,5;5-3;5-1
14_007393.wav,7-2;7-X;7;1-X;1
14_007446.wav,5;5-1
14_007528.wav,7-1;7-2;7
14_007890.wav,7-1;7
14_008383.wav,5;5-3
14_008440.wav,1-X;1
14_008664.wav,8-1;7-1;8;7
14_008739.wav,5;5-1
14_009000.wav,2;2-4
14_009338.wav,1-2;1
14_009464.wav,8-1;8
14_009477.wav,1-1;1;3-1;3
14_009489.wav,2;2-4
14_009562.wav,5-4;5;5-1
14_009603.wav,1-2;1
14_009615.wav,5;5-X
14_009617.wav,2-2;2;2-1;2-4
14_009658.wav,5;7-2;5-3;7;1-2;1;7-1
14_009752.wav,1-3;1;1-1
14_009784.wav,1-3;7-2;7;1;7-1
14_009975.wav,7;7-2;7-X
14_009997.wav,2-4;2;3-1;3
14_010017.wav,3-1;3
14_010025.wav,7-2;7
14_010117.wav,7-2;7;1-1;1;7-1
14_010177.wav,7-1;7
14_010194.wav,1-3;1;7-1;7
14_010492.wav,6-2;1-3;5;6-3;5-X;4;2-1;2-4;1-X;8-1;8;7-1;2-2;6-1;7;4-3;5-1;2-3;1;3-1;2;5-3;2-X;4-X;4-2;5-4;5-2;6;7-2;6-X;3;1-2;1-1;4-1
14_010597.wav,6-2;5;6-3;7-X;5-X;4;2-1;2-4;1-X;8-1;7-1;8;6-1;2-2;7;4-3;5-1;2-3;1;3-1;7-4;2;5-3;2-X;4-X;4-2;5-4;5-2;6;7-2;6-X;3;1-1;4-1;7-3
14_010888.wav,6-2;1-3;5;6-3;5-X;4;2-1;2-4;1-X;8-1;7-1;8;2-2;6-1;7;4-3;5-1;2-3;1;3-1;2;5-3;2-X;4-X;4-2;5-4;5-2;6;7-2;6-X;3;1-2;1-1;4-1
14_011010.wav,7-2;7
14_011124.wav,1-X;1-1;1;1-2
14_011245.wav,1-2;1-3;1;1-1
14_011345.wav,7-1;7
14_011357.wav,1-X;1
14_011378.wav,5;5-1
14_011417.wav,1-2;5;1;5-1
14_011474.wav,1-X;1
14_011495.wav,7-1;7;7-2;7-X
14_011747.wav,2;1-2;1-X;1;2-2
14_012326.wav,7-1;7
14_012418.wav,7-1;7-2;7
14_012504.wav,4;4-3;1-1;4-1;1
14_012573.wav,7;7-2;3-1;3
14_012575.wav,7-1;7
14_012587.wav,1-2;7-1;1;7
14_012763.wav,1-X;7-1;1;7
14_012883.wav,7-1;7
14_012930.wav,5;5-X
14_012980.wav,7-2;7
14_013081.wav,7-2;7
14_013186.wav,1-X;1;2;2-2
14_013259.wav,5;7-2;7;5-1;1-1;1
14_013268.wav,1-2;1
14_016623.wav,7-1;7;7-X
14_016671.wav,8-1;8;7-2;7
14_016807.wav,7-1;7-X;7-2;7
14_017087.wav,1-X;1
14_017240.wav,2-X;2;3-1;3
14_017271.wav,7-1;7-2;7
14_017280.wav,1-3;5-X;1;5
14_017308.wav,5;5-X
14_017336.wav,7-2;7
14_017548.wav,5;5-X
14_017650.wav,1-3;7-2;7;1-2;1
14_017686.wav,6;6-1
14_018041.wav,6;6-1
14_018150.wav,1-2;1
14_018447.wav,7-3;7-1;7-2;7
14_018576.wav,2-X;2
14_018687.wav,6-1;6;6-X
14_018729.wav,7;7-2;7-X
14_019095.wav,1-2;7-1;1;7
14_019269.wav,7-1;7
14_019373.wav,7-2;7
14_019453.wav,5-4;5;2;2-4
14_019505.wav,1-1;1;5;5-X
14_019612.wav,5;7-1;7;5-3
14_019701.wav,7-1;7-2;7
14_019755.wav,7-1;4;7;4-3
14_019891.wav,1-1;7-1;1;7
14_019906.wav,7-1;7-2;7
14_019963.wav,7-4;6-X;7;6-1;6
14_019974.wav,5;5-3
14_020071.wav,7-1;7
14_020273.wav,6;6-X
14_020776.wav,1-1;6;1;6-1
14_020810.wav,6-1;6;6-X
14_020839.wav,6-2;5;5-X;6
15_000132.wav,1-2;5;1;5-1
15_000177.wav,2-X;1;2;1-1
15_000313.wav,1-2;1-3;1
15_000348.wav,5;2-X;2;5-1
15_000349.wav,5;5-2;5-3
15_000554.wav,1-3;2;4-X;4;4-3;4-1;1;2-2
15_000625.wav,4-X;4;4-2;1-2;1
15_000653.wav,2;2-X;4-X;4;4-3
15_000777.wav,5;5-X;5-3
15_000779.wav,1-3;5;5-1;1-2;1
15_000832.wav,5;5-1
15_002265.wav,1-3;2;2-X;1-2;1
15_002524.wav,4;4-2
15_002796.wav,1-3;1;3-1;3
15_002904.wav,1-2;1
15_003403.wav,1-1;1;2-X;2
15_003461.wav,1-2;1-1;1;1-X
15_003635.wav,2-4;2;3-1;3
15_003642.wav,1-3;1
15_003789.wav,1-1;1;4;4-3
15_003857.wav,1-X;1
15_003858.wav,4;4-2
15_003998.wav,2;2-2
15_004131.wav,5;5-X;3;1-X;1;3-1
15_004175.wav,5;3;1-2;5-1;1;3-1
15_004297.wav,4-X;4;4-2
15_004400.wav,1-3;2;1-X;2-3;1
15_004462.wav,1-3;5;2;2-X;5-1;1;2-2
15_004580.wav,1-3;4-X;4;7;1-X;1;7-1
15_004620.wav,2;7-X;7;2-1;1-2;1-1;1
15_004645.wav,2;2-X;4;4-3;4-2
15_004979.wav,5;5-1
15_005136.wav,1-3;5;5-1;1-2;1
15_005167.wav,5;5-1;1-2;1-X;1
15_005294.wav,1-3;2;2-X;1-2;1
15_005502.wav,1-1;1;4;4-2
15_005582.wav,5;5-1
15_005587.wav,1-3;1;4;4-3
15_005624.wav,5-1;5;2;2-2
15_005803.wav,1-X;1
15_005949.wav,2;2-2
15_006049.wav,1-2;1-3;1
15_006176.wav,4;4-2;4-3
15_006216.wav,4-1;4
15_006464.wav,6-2;1-3;8-1;1;8;6
15_006666.wav,4-1;4;4-2
15_006771.wav,1-3;1;3-1;3
15_006778.wav,6;7-4;7;6-X
15_006877.wav,1-3;3;1-1;1;3-1
15_007033.wav,1-3;5;5-1;1-2;1
15_007197.wav,5;3;3-1;5-1
15_007674.wav,5;7;5-1;3;1;1-X;7-1;3-1
15_008568.wav,5;7-2;7-X;7;5-1;7-1
15_008769.wav,1-2;1
15_008789.wav,4-X;4;4-3
15_016772.wav,5;5-1;1-2;1-1;1
15_016790.wav,5-4;5;5-X;5-2
15_016967.wav,6-1;6;6-X
15_017605.wav,1-3;1
15_017805.wav,5;1-3;4;5-1;1-2;1-1;4-1;1
15_017969.wav,1-2;1
15_018149.wav,1-2;1;3-1;3
15_018324.wav,5;5-1
15_018562.wav,1-2;1
15_018874.wav,1-X;6;1;6-X
15_019378.wav,2-X;4;2;4-2
15_019579.wav,5;5-1
15_020179.wav,1-X;5;1;5-1
16_000004.wav,5;1-3;5-1;1-2;5-4;1
16_000058.wav,5;1-3;7;1;7-1;5-2
16_000087.wav,5;2;4-X;4;2-1;5-1;1-1;1
16_000105.wav,7-X;6-X;7;1-2;1;7-1;6
16_000107.wav,1-3;2;2-4;1-2;1
16_000120.wav,1-2;1;1-X
16_000163.wav,1-X;1-3;1
16_000185.wav,1-1;7-1;1;7
16_000193.wav,1-2;1
16_000282.wav,1-3;4;4-3;1-X;1
16_000290.wav,5;1-3;7;5-1;3;1;7-3;3-1
16_000343.wav,1-2;1
16_000373.wav,1-2;1
16_000401.wav,1-1;1;2;2-4
16_000482.wav,6;6-1
16_000500.wav,1-3;3;1-2;1;3-1
16_000519.wav,5;5-3
16_000541.wav,1-2;1
16_000567.wav,4;4-3;1-2;1-X;1
16_000668.wav,3;1-2;1-1;1;3-1
16_000722.wav,7-1;3-1;7;3
16_000814.wav,7-1;7
16_000816.wav,5;5-X;5-3;5-1
16_000922.wav,1-2;1
16_000992.wav,1-2;1-3;1
16_001095.wav,1-2;1
16_001212.wav,1-2;1
16_001304.wav,5;2;6-X;2-X;7;3;5-1;7-1;3-1;6
16_001308.wav,5;5-X;5-3
16_001379.wav,5;2;4;2-1;4-3;7;5-4;7-1;2-2
16_001403.wav,1-3;5;7-X;5-3;7;5-1;1-2;1;7-1
16_001424.wav,5;2;7-X;2-1;7;5-1
16_001427.wav,1-2;1-3;1
16_001498.wav,7-X;7;3;7-1;3-1
16_001514.wav,5;1-3;2;2-X;1-X;5-4;1
16_001518.wav,1-2;1;6;6-1
16_001521.wav,1-2;1
16_001540.wav,5;7-1;7;5-1
16_001564.wav,5;5-3;5-X;7;7-1
16_001580.wav,1-X;1;3-1;3
16_001589.wav,7-2;7;3;7-1;3-1
16_001663.wav,1-2;1
16_001668.wav,7-1;7
16_001722.wav,1-X;1;2;2-1
16_001732.wav,5;7-1;7;5-3
16_001779.wav,5;5-3
16_001926.wav,4-X;4;1-1;1-X;1
16_001927.wav,5;5-3
16_001935.wav,4;4-2;1-2;1-X;1
16_001946.wav,1-2;1-3;1;1-1
16_002092.wav,1-2;1-1;1
16_002161.wav,1-2;1
16_002168.wav,5-4;5-X;5;5-1
16_002181.wav,1-3;1
16_002215.wav,1-2;1-1;1
16_002219.wav,5-4;5
16_002272.wav,1-2;1-3;1
16_002312.wav,1-2;1-3;1
16_002337.wav,5;5-3;5-1
16_002537.wav,5;5-2
16_002579.wav,7-1;7-3;7
16_002582.wav,1-2;1
16_002585.wav,1-X;1
16_002594.wav,6;7-1;7;6-1
16_002724.wav,1-2;1;7-1;7
16_002794.wav,5;5-3
16_002805.wav,1-3;2;2-X;1-2;1
16_002953.wav,1-2;1
16_003139.wav,1-2;5;1;5-1
16_003152.wav,1-2;1-1;1
16_003167.wav,1-3;7-1;1;7
16_003230.wav,1-3;5-4;5;1
16_003235.wav,1-2;1;4;4-2
16_003245.wav,2;2-1;1-2;1-X;1
16_003275.wav,2-X;2;3-1;3
16_003285.wav,1-3;7-1;1;7
16_003349.wav,1-3;5;2;2-X;5-X;1-2;1;5-2
16_003355.wav,7-1;7
16_003394.wav,1-3;1-1;1;1-2
16_003604.wav,1-2;1;6;6-1
16_003650.wav,1-3;5;7;5-1;5-4;1;7-1
16_003655.wav,1-3;1;5;5-1
16_003677.wav,4-X;4
16_003681.wav,1-2;1-1;1;1-X
16_003687.wav,1-3;2;2-X;1-2;1
16_003705.wav,5;5-3
16_003726.wav,5-4;5;5-3
16_003737.wav,1-3;4-X;4;1-1;1
16_003956.wav,5-4;1-3;1;5
16_003957.wav,1-2;1
16_004138.wav,3-1;3
16_004226.wav,5;5-1;1-2;1-1;1
16_004231.wav,5;7;5-1;1;1-X;7-1
16_004315.wav,1-3;7-2;7-X;7;1-2;1-1;1;7-1
16_004377.wav,7-1;7
16_004382.wav,1-X;1;1-2
16_004409.wav,1-2;5;1;5-1
16_004487.wav,5-4;5;5-1
16_004542.wav,1-2;1-1;1
16_004636.wav,5;5-1
16_004650.wav,1-2;2-3;1;2
16_004654.wav,1-1;1;5;5-3
16_004697.wav,1-2;1
16_004777.wav,1-2;1
16_004798.wav,1-3;7-2;7-X;7;1-2;1;7-1
16_004824.wav,5;5-X;5-3
16_004856.wav,7-4;7
16_004875.wav,1-3;1
16_004905.wav,5;1-3;5-3;7;1;7-1
16_004916.wav,7-X;7;1-X;1;7-1
16_004991.wav,1-3;1-1;1;1-2
16_005000.wav,1-2;1
16_005040.wav,7-1;7
16_005042.wav,5;7-1;7;5-3
16_005063.wav,5;4;4-3;5-1
16_005066.wav,1-3;7-X;7;3;1;7-1;3-1
16_005084.wav,1-3;1;1-1
16_005108.wav,5;3;1-2;5-1;1-X;1;3-1
16_005142.wav,1-2;1-3;1
16_005170.wav,1-X;1;7;7-X
16_005253.wav,1-2;1-3;1
16_005256.wav,1-X;1-3;1
16_005334.wav,1-3;5;5-3;1-1;1
16_005346.wav,7-X;7;3;1-X;1;3-1
16_005417.wav,5-4;7-1;5;7
16_005426.wav,1-2;1
16_005458.wav,5;5-3;7;5-1;3;7-1;3-1
16_005486.wav,1-2;1
16_005493.wav,1-X;5;1;5-3
16_005501.wav,1-3;7-1;1;7
16_005516.wav,1-3;1;2-X;2
16_005520.wav,1-3;7;1-2;1;7-1
16_005532.wav,1-X;1
16_005547.wav,4-X;4;1-2;1-X;1
16_005559.wav,7-X;7;3;1-2;1-X;1;7-1;3-1
16_005591.wav,5;7-X;5-X;7;7-1
16_005622.wav,7-1;7-2;7
16_005634.wav,1-2;1;1-X
16_005655.wav,6-X;7;3;7-1;3-1;6
16_005667.wav,1-2;1-3;1;1-X
16_005692.wav,5;6;7;5-1;1-2;1;7-1;6-1
16_005740.wav,1-3;1;3-1;3
16_005783.wav,1-3;1;2-X;2
16_005806.wav,5;5-1
16_005825.wav,1-2;1-1;1
16_005892.wav,1-1;7-1;1;7
16_005910.wav,7-2;6-X;7;1-2;1;6
16_005939.wav,7-1;7-X;7
16_005971.wav,1-X;1
16_006077.wav,7-4;7-2;7
16_006088.wav,1-2;1;1-X
16_006097.wav,5;1-1;1-X;5-4;1
16_006117.wav,5;1-3;5-1;1-X;1
16_006144.wav,1-2;1
16_006226.wav,1-2;1-3;1
16_006237.wav,3-1;3
16_006334.wav,1-3;1
16_006362.wav,1-3;1-1;1
16_006414.wav,5;2;7;5-1;1-2;2-4;1-X;1;7-1
16_006430.wav,1-3;7;1-2;1;1-X;7-1
16_006503.wav,1-X;1;3-1;3
16_006510.wav,1-2;1-3;1
16_006516.wav,1-3;1
16_006518.wav,1-2;1;7-2;7
16_006522.wav,1-2;1-1;1
16_006535.wav,1-3;1
16_006554.wav,1-2;1-3;1
16_006572.wav,1-2;1
16_006580.wav,7;1-2;1-1;1;1-X;7-1
16_006587.wav,5;7;3;5-1;1-2;1;7-1;3-1
16_006616.wav,5;7-2;7;5-1;7-1
16_006681.wav,5;1-3;1;5-1
16_006682.wav,1-3;2;2-1;1-X;1
16_006706.wav,2-X;5;2;5-1
16_006775.wav,1-2;1-3;1
16_006777.wav,1-2;1-3;1
16_006803.wav,5-4;5
16_006835.wav,7;1-2;1-1;1;7-1
16_006882.wav,5;7;5-1;1-2;1;7-1
16_006897.wav,5;5-X;5-3
16_006925.wav,6;6-1
16_006942.wav,5;7-X;7;5-1;1-2;1;7-1
16_006949.wav,1-2;5;1;5-3
16_007001.wav,1-1;1
16_007006.wav,1-X;7-1;1;7
16_007016.wav,1-2;1
16_007042.wav,4-3;4;2;2-2
16_007047.wav,7-1;7-2;7
16_007061.wav,1-3;5;7;5-1;1-2;1;7-1
16_007064.wav,1-3;5;4;4-2;5-4;1
16_007070.wav,1-X;1-1;1;1-2
16_007152.wav,1-X;1-3;1
16_007163.wav,3-1;3
16_007189.wav,2;7-2;2-X;7;7-1
16_007220.wav,1-3;1;7-1;7
16_007227.wav,7-1;7
16_007315.wav,1-2;7-1;1;7
16_007370.wav,1-3;1;5;5-X
16_007400.wav,2-X;2;2-1;2-2
16_007419.wav,6-2;2;2-1;1-2;1;6
16_007464.wav,1-3;1;2;2-1
16_007484.wav,1-2;1
16_007539.wav,1-2;1
16_007572.wav,1-2;7-1;1;7
16_007589.wav,1-2;1-3;1
16_007607.wav,1-3;7-X;7;1-2;1
16_007655.wav,1-3;7;1;8-1;7-1;8
16_007681.wav,5;5-1
16_007686.wav,1-3;6-X;7;1-2;1;7-1;6
16_007693.wav,1-1;1
16_007830.wav,1-3;1;1-1
16_007832.wav,3-1;3
16_007852.wav,8-1;1;1-2;8
16_007872.wav,1-3;1
16_007886.wav,7-1;7
16_007894.wav,8-1;7-1;8;7
16_007993.wav,1-2;1
16_008019.wav,1-3;1
16_008039.wav,1-3;7;1-2;1;7-1
16_008077.wav,1-3;1
16_008091.wav,1-3;3;1-1;1;3-1
16_008119.wav,1-3;3;1-2;1;3-1
16_008123.wav,1-3;5;5-X;1-2;5-4;1
16_008173.wav,5;2;5-3;2-X;7;2-4;7-1
16_008188.wav,1-2;1
16_008220.wav,1-1;1
16_008231.wav,2;7-X;2-X;4;7;4-2;4-1
16_008278.wav,1-3;2;2-4;1-X;1
16_008324.wav,1-3;1;1-1
16_008344.wav,5;5-X;5-3
16_008345.wav,1-2;1
16_008349.wav,2;7-2;2-X;7;1-2;1-1;1;7-1
16_008353.wav,5;7;1-2;1;7-1;5-2
16_008369.wav,1-1;7-1;1;7
16_008384.wav,5;7-X;7;5-1;8-1;8
16_008428.wav,1-X;1;2;2-2
16_008456.wav,4;4-2
16_008461.wav,1-2;2-X;1;2
16_008488.wav,7-1;7;3-1;3
16_008541.wav,1-2;1;1-X
16_008569.wav,1-2;1
16_008598.wav,1-2;4-1;1;4
16_008608.wav,7-1;7;7-X
16_008613.wav,1-3;1;7-3;7
16_008628.wav,1-3;5;5-X;5-4;1
16_008639.wav,1-2;1-1;1
16_008649.wav,5;7;5-1;1-2;1;7-1
16_008661.wav,6-3;4;1-2;4-1;1;6
16_008681.wav,1-2;1-1;1
16_008721.wav,6;7;3;7-1;3-1;6-1
16_008738.wav,1-3;1
16_008783.wav,1-2;1-3;1
16_008864.wav,7;3;1-2;1;7-1;3-1
16_008885.wav,1-3;1
16_008886.wav,4-1;2-3;4;2
16_008899.wav,1-3;5;7;5-1;1-2;1;7-1
16_008934.wav,1-2;1
16_008957.wav,5;7;5-1;1-2;1;7-1;5-2
16_008973.wav,1-2;1
16_009004.wav,1-2;1
16_009028.wav,1-2;1-1;1
16_009031.wav,7-X;4-X;4;7;1-1;1;7-1
16_009106.wav,1-2;7-1;1;7
16_009139.wav,1-2;1
16_009165.wav,1-2;2-X;1;2
16_009181.wav,5;5-1;1-2;1-X;1
16_009191.wav,1-3;7;3;1;7-1;3-1
16_009218.wav,1-X;1-3;1
16_009248.wav,1-2;1-3;1
16_009259.wav,1-2;1;2;2-1
16_009275.wav,1-2;1
16_009276.wav,1-3;2;2-X;8-1;2-3;1;8
16_009323.wav,1-3;5;3;1-2;1-X;5-4;1;3-1
16_009329.wav,1-X;1-3;1
16_009339.wav,1-X;1;1-2
16_009380.wav,1-2;1
16_009384.wav,1-3;5;5-1;1-2;1
16_009393.wav,1-3;5;5-1;1-1;1
16_009460.wav,1-2;1-1;1
16_009545.wav,1-3;1;1-1
16_009549.wav,1-3;1;5;5-1
16_009552.wav,7-1;2;7;2-2
16_009566.wav,1-3;7;1;1-X;7-1
16_009582.wav,1-3;1;4-X;4
16_009588.wav,1-X;1-3;1
16_009643.wav,1-X;1-3;1
16_009670.wav,1-3;1
16_009696.wav,1-2;5;1;5-1
16_009708.wav,1-2;1
16_009735.wav,5;7-2;7;5-1;7-1
16_009748.wav,3;1-2;1-X;1;3-1
16_009786.wav,7;8-1;1;1-X;7-1;8
16_009804.wav,1-2;1-3;1
16_009809.wav,2;2-1
16_009815.wav,5;5-1
16_009842.wav,1-2;5;1;5-3
